year,month,day,date,avg_temp,med_temp,avg_dewpt_temp,med_dewpt_temp,avg_rel_hum_pct,med_rel_hum_pct,avg_wind_dir,med_wind_dir,avg_wind_spd,med_wind_spd,avg_visib,med_visib,avg_stn_press,med_stn_press,avg_hmdx,med_hmdx,avg_wind_chill,med_wind_chill
2012,10,14,2012-10-14,13.9,14.1,12.541666666666666,12.6,91.54166666666667,91.5,14.333333333333334,14,20.958333333333332,24,16.1,12.9,101.10166666666667,101.015,26,26,-5,-5
2012,10,15,2012-10-15,11.8,11.8,10.3875,10.4,91.25,94,10.916666666666666,10,15.833333333333334,18,11.379166666666666,12.9,100.62958333333333,101.035,26,26,-5,-5
2012,10,16,2012-10-16,12.158333333333333,12.5,6.620833333333334,6.6,69.41666666666667,74,25.875,25,19.333333333333332,18,34.53333333333333,32.2,101.285,101.525,26,26,-5,-5
2012,10,17,2012-10-17,9.845833333333333,10.5,6.370833333333334,6.4,79.33333333333333,79.5,11.333333333333334,11,8.75,9,27.812500000000004,24.1,102.46916666666667,102.465,26,26,-5,-5
2012,10,18,2012-10-18,10.529166666666667,10.4,7.995833333333334,7.7,84.5,83.5,8.875,9,13.25,14,17.783333333333335,24.1,101.46458333333334,101.525,26,26,-5,-5
2012,10,19,2012-10-19,11.5625,11.9,8.370833333333334,9.05,80.95833333333333,81.5,21.875,22,17.75,17,23.445833333333336,24.1,100.56458333333333,100.58500000000001,26,26,-5,-5
2012,10,20,2012-10-20,7.6,7.35,3.2,3.3,74.29166666666667,75,18.875,21,17.916666666666668,18,27.137500000000003,24.1,100.8975,100.945,26,26,-5,-5
2012,10,21,2012-10-21,6.095833333333333,5.75,3.8333333333333335,3.6500000000000004,85.58333333333333,89,7.916666666666667,8,16.916666666666668,17,23.166666666666668,24.1,101.02333333333334,101.005,26,26,-5,-5
2012,10,22,2012-10-22,6.258333333333334,6.9,2.754166666666667,2.55,78.75,83,15.416666666666666,14,8.083333333333334,6.5,25.7375,24.1,100.42291666666667,100.36,26,26,-5,-5
2012,10,23,2012-10-23,6.545833333333333,6.25,4.445833333333334,4.4,86.54166666666667,88,9.375,9,15.333333333333334,16,19.633333333333333,19.3,100.89708333333333,101.00999999999999,26,26,-5,-5
2012,10,24,2012-10-24,6.908333333333333,6.85,4.2625,4.35,83.33333333333333,84,10.25,10.5,10.875,11,23.366666666666667,24.1,101.56708333333333,101.54499999999999,26,26,-5,-5
2012,10,25,2012-10-25,7.404166666666667,7.5,4.625,4.85,83,84,12.125,10.5,7.166666666666667,6.5,24.1,24.1,102.76916666666666,102.83500000000001,26,26,-5,-5
2012,10,26,2012-10-26,7.758333333333334,7.4,5.316666666666666,5,84.75,85.5,8,8,13.541666666666666,14,22.166666666666668,24.1,102.08458333333333,102.1,26,26,-5,-5
2012,10,27,2012-10-27,8.183333333333334,8.6,7.391666666666667,7.95,94.79166666666667,95,9.125,9,12,11,12.429166666666667,12.9,101.20416666666667,101.34,26,26,-5,-5
2012,10,28,2012-10-28,10.895833333333334,10.850000000000001,8.854166666666666,8.649999999999999,87.625,90,10.666666666666666,10.5,8.875,9,22.791666666666668,21.700000000000003,101.095,101.13499999999999,26,26,-5,-5
2012,10,29,2012-10-29,11.070833333333333,10.35,9.241666666666667,9.2,88.75,93,13,14,10.833333333333334,9,14.141666666666667,14.5,100.98291666666667,101.055,26,26,-5,-5
2012,10,30,2012-10-30,11.591666666666667,11.55,10.429166666666667,10.45,92.66666666666667,94,13.416666666666666,10,10.875,11,15.825000000000001,16.1,100.97541666666666,101.05,26,26,-5,-5
2012,10,31,2012-10-31,11.608333333333333,11.2,10.470833333333333,10.2,92.79166666666667,93.5,10.083333333333334,9.5,14.333333333333334,13,12.8875,12.9,100.41291666666666,100.43,26,26,-5,-5
2012,11,1,2012-11-01,11.883333333333333,11.75,10.366666666666667,10.3,90.58333333333333,91,9.375,9.5,12.25,13,18.495833333333334,19.3,101.02333333333334,101.045,26,26,-5,-5
2012,11,2,2012-11-02,12.6625,12.2,10.208333333333334,10.2,85.25,86.5,9.583333333333334,9.5,15.291666666666666,15,19.566666666666666,21.700000000000003,101.48708333333333,101.53,26,26,-5,-5
2012,11,3,2012-11-03,11.520833333333334,11.5,10.508333333333333,10.4,93.54166666666667,94,14.541666666666666,14,9.666666666666666,11,9.183333333333334,8.85,101.57708333333333,101.535,26,26,-5,-5
2012,11,4,2012-11-04,12.641666666666667,12.7,11.3,11.05,91.66666666666667,93,10.916666666666666,10,16.583333333333332,15,15.945833333333335,16.1,102.10583333333334,102.125,26,26,-5,-5
2012,11,5,2012-11-05,10.075,10.2,7.6,7.65,84.79166666666667,87,23.958333333333332,26,7.333333333333333,6,24.1,24.1,102.65125,102.73,26,26,-5,-5
2012,11,6,2012-11-06,9.583333333333334,9.350000000000001,7.95,8,89.70833333333333,92.5,15,14,13.083333333333334,12,18.495833333333334,19.3,101.55,101.455,26,26,-5,-5
2012,11,7,2012-11-07,8.654166666666667,8.350000000000001,4.325,4.7,75.04166666666667,80,18.416666666666668,21.5,13.25,13,26.462500000000002,24.1,101.71791666666667,101.735,26,26,-5,-5
2012,11,8,2012-11-08,5.720833333333333,5.5,2.058333333333333,1.9,77.83333333333333,79,18.458333333333332,14,14.333333333333334,7,37.21666666666667,32.2,101.21791666666667,101.185,26,26,-5,-5
2012,11,9,2012-11-09,4.65,4.45,-2.645833333333333,-2.55,59.75,60.5,18.125,14,7.041666666666667,6.5,36.225,32.2,101.28041666666667,101.28,26,26,-5,-5
2012,11,10,2012-11-10,3.2583333333333333,3.4,-4.845833333333333,-4.8,56.08333333333333,52,15.333333333333334,13.5,7.958333333333333,7,32.2,32.2,101.96666666666667,102.05000000000001,26,26,-5,-5
2012,11,11,2012-11-11,3.0625,4.199999999999999,0.10000000000000023,0.09999999999999998,81.16666666666667,80,8.375,8.5,17.208333333333332,15,22.4125,16.1,102.1675,102.3,26,26,-5,-5
2012,11,12,2012-11-12,6.4625,6.55,5.545833333333333,5.6,93.95833333333333,94,8.833333333333334,9,13.166666666666666,13,11.6875,12.9,101.97916666666667,102.025,26,26,-5,-5
2012,11,13,2012-11-13,8.4875,8.3,7.275,7.25,92.04166666666667,93,9.541666666666666,9.5,12.041666666666666,13,17.566666666666666,19.3,102.115,102.14,26,26,-5,-5
2012,11,14,2012-11-14,7.341666666666667,7.75,6.070833333333334,6.6,91.70833333333333,93,21.583333333333332,26.5,6.041666666666667,6,19.558333333333334,24.1,102.50625,102.61,26,26,-5,-5
2012,11,15,2012-11-15,4.791666666666666,4.949999999999999,3.158333333333333,3.4,89.375,90.5,18,14,6.583333333333333,6.5,31.354166666666668,32.2,101.94083333333333,101.89,26,26,-5,-5
2012,11,16,2012-11-16,6.5625,7.15,3.879166666666667,3.7,83.45833333333333,86,10.041666666666666,10,13.25,13,24.375,24.1,101.02708333333334,101.15,26,26,-5,-5
2012,11,17,2012-11-17,8.479166666666666,8.4,6.129166666666666,6.35,85.25,86.5,11.458333333333334,10,20.875,25,19.962500000000002,19.3,99.94833333333334,99.945,26,26,-5,-5
2012,11,18,2012-11-18,7.95,7.65,5.216666666666667,5.1,82.91666666666667,83,13.083333333333334,14,29,32,21.1,19.3,100.18791666666667,100.35499999999999,26,26,-5,-5
2012,11,19,2012-11-19,8.220833333333333,7.95,6.704166666666667,6.8,90.29166666666667,93,10.791666666666666,10,20.5,20,17.291666666666668,19.3,99.71333333333334,99.72,26,26,-5,-5
2012,11,20,2012-11-20,7.75,7.25,5.4625,5.6,85.75,85,11.708333333333334,9.5,19.833333333333332,19,22.700000000000003,24.1,100.13958333333333,100.215,26,26,-5,-5
2012,11,21,2012-11-21,5.470833333333333,5.4,3.6416666666666666,3.9,88.20833333333333,91,11.75,10,12.166666666666666,12,22.166666666666668,24.1,100.92708333333333,100.88,26,26,-5,-5
2012,11,22,2012-11-22,6.0375,6.6,3.1291666666666664,3.3499999999999996,82.125,80,8.875,9,18.625,18,23.900000000000002,24.1,102.52541666666667,102.61500000000001,26,26,-5,-5
2012,11,23,2012-11-23,7.408333333333333,7.3,6.1125,6,91.70833333333333,95,10.166666666666666,10,17.375,17.5,15.533333333333333,12.9,101.75041666666667,101.735,26,26,-5,-5
2012,11,24,2012-11-24,5.691666666666666,5.65,4.4625,4.1,91.91666666666667,93.5,21.208333333333332,20.5,5.75,6.5,17.29166666666667,24.1,102.28125,102.37,26,26,-5,-5
2012,11,25,2012-11-25,4.479166666666667,4.449999999999999,2.3541666666666665,2.75,86.29166666666667,86,17.75,14,7.125,6,26.8,24.1,102.64708333333333,102.63,26,26,-5,-5
2012,11,26,2012-11-26,2.7708333333333335,2.75,0.30416666666666675,0.6499999999999999,84.125,86.5,19.541666666666668,14,6.625,6,38.2375,32.2,102.11333333333333,102.095,26,26,-4.916666666666667,-5
2012,11,27,2012-11-27,3.8,3.8,1.3041666666666667,1.3,84.04166666666667,85.5,14.458333333333334,14,4.875,6,42.2625,48.3,101.70416666666667,101.795,26,26,-5,-5
2012,11,28,2012-11-28,5.620833333333334,6.1,4.020833333333333,3.95,89.5,89,14.75,12,8.625,8,26.229166666666668,32.2,100.62791666666666,100.5,26,26,-5,-5
2012,11,29,2012-11-29,10.175,10.45,7.433333333333334,7.4,83.29166666666667,83,10.666666666666666,10,22.625,22,21.166666666666668,24.1,99.98166666666667,99.94999999999999,26,26,-5,-5
2012,11,30,2012-11-30,9.441666666666666,9.5,7.816666666666666,7.75,89.75,90.5,10.75,11,23.791666666666668,24,19.433333333333334,19.3,99.41041666666666,99.41,26,26,-5,-5
2012,12,1,2012-12-01,8.383333333333333,8.5,6.4875,6.6,88,89.5,12.916666666666666,14,24.75,24,16.033333333333335,14.5,99.625,99.69,26,26,-5,-5
2012,12,2,2012-12-02,8.020833333333334,8.3,5.816666666666666,5.95,86.125,85,14.166666666666666,15.5,20.416666666666668,22,19.695833333333333,24.1,99.46125,99.46000000000001,26,26,-5,-5
2012,12,3,2012-12-03,7.504166666666666,7.5,5.154166666666667,5.4,85.08333333333333,85,12.416666666666666,11.5,20.541666666666668,19,22.366666666666667,24.1,100.96791666666667,101.005,26,26,-5,-5
2012,12,4,2012-12-04,8.475,8.100000000000001,4.795833333333333,4.45,78.625,81,15.625,17.5,24.125,25,20.5625,24.1,100.19,100.33500000000001,26,26,-5,-5
2012,12,5,2012-12-05,6.379166666666666,6.6,2.3333333333333335,1.85,75.33333333333333,74,18.458333333333332,18,17.25,17,24.1125,24.1,101.70666666666666,101.99000000000001,26,26,-5,-5
2012,12,6,2012-12-06,5.416666666666667,5.9,3.7875,4.2,89.25,89,17.041666666666668,15.5,12.791666666666666,13,19.3,21.700000000000003,101.71833333333333,101.68,26,26,-5,-5
2012,12,7,2012-12-07,4.783333333333333,4.7,1.775,2.2,81.375,82,21.375,29,24.416666666666668,24,21.1,24.1,101.51,101.49000000000001,26,26,-5,-5
2012,12,8,2012-12-08,2.191666666666667,2.25,-0.95,-0.8,79.83333333333333,80.5,12.208333333333334,10,5.375,6,29.5,32.2,102.35708333333334,102.42,26,26,-4.875,-5
2012,12,9,2012-12-09,3.058333333333333,2.9000000000000004,1.4458333333333333,1.6,89.16666666666667,89.5,13.166666666666666,8.5,11.416666666666666,13,17.5,16.1,102.74208333333334,102.74,26,26,-5,-5
2012,12,10,2012-12-10,4.933333333333334,5,3.404166666666667,3.6,89.91666666666667,90,11.916666666666666,9,10.541666666666666,12,18.095833333333335,16.1,102.61875,102.775,26,26,-5,-5
2012,12,11,2012-12-11,5.741666666666667,5.85,4.333333333333333,4.5,90.70833333333333,91,10.666666666666666,10.5,18.208333333333332,19,12.754166666666666,12.9,100.51708333333333,100.315,26,26,-5,-5
2012,12,12,2012-12-12,4.716666666666667,4.7,3.0166666666666666,3.2,88.91666666666667,90,31.125,32,10.166666666666666,10,19.820833333333336,24.1,100.97291666666666,101.055,26,26,-5,-5
2012,12,13,2012-12-13,4.3,4.4,2.8166666666666664,2.9,90.125,90.5,10.208333333333334,9,13.125,15,15.750000000000002,16.1,101.31666666666666,101.375,26,26,-5,-5
2012,12,14,2012-12-14,3.7291666666666665,3.55,1.5333333333333334,1.6,85.75,87,16.041666666666668,10,10.25,9,20.5,24.1,101.10291666666667,101.165,26,26,-5,-5
2012,12,15,2012-12-15,3.066666666666667,3.2,1.3750000000000002,1.15,88.66666666666667,90.5,11.333333333333334,9,24.791666666666668,22,15.350000000000001,16.1,100.33041666666666,100.17,26,26,-5,-5
2012,12,16,2012-12-16,3.2708333333333335,3.15,1.3166666666666667,1.4,87.04166666666667,87,11.083333333333334,9,19.708333333333332,19.5,20.233333333333334,21.700000000000003,99.65041666666667,100.205,26,26,-5,-5
2012,12,17,2012-12-17,3.7333333333333334,3.4,1.4124999999999999,1.9,85,84,24.333333333333332,27.5,23.166666666666668,20.5,20.033333333333335,24.1,99.54166666666667,99.78999999999999,26,26,-5,-5
2012,12,18,2012-12-18,2.3208333333333333,2.1,-0.1833333333333333,-0.1,83.91666666666667,86,13.125,13,10.791666666666666,12,22.633333333333333,24.1,101.1425,101.17,26,26,-5,-5
2012,12,19,2012-12-19,2.4375,1.9500000000000002,0.7541666666666668,-0.25,88.75,89.5,11.166666666666666,9,29.666666666666668,31,13.370833333333334,16.1,100.34125,100.16999999999999,26,26,-5,-5
2012,12,20,2012-12-20,4.2,4.3,2.845833333333333,2.85,90.91666666666667,92,11.666666666666666,11,15.625,15,18.566666666666666,19.3,100.21166666666667,100.02,26,26,-5,-5
2012,12,21,2012-12-21,2.4958333333333336,2.3,0.5791666666666666,0.4,87.25,89,10,9,17.875,19.5,25.720833333333335,24.1,100.72416666666666,100.715,26,26,-5,-5
2012,12,22,2012-12-22,4.0625,3.75,1.9958333333333333,2.3,86.45833333333333,86.5,13.083333333333334,12.5,16.083333333333332,16,21.166666666666668,24.1,100.12666666666667,100.02,26,26,-5,-5
2012,12,23,2012-12-23,5.229166666666667,5.2,3.0541666666666667,2.9,85.79166666666667,86,9.791666666666666,10,17.375,19,19.433333333333334,19.3,100.5675,100.58500000000001,26,26,-5,-5
2012,12,24,2012-12-24,4.154166666666667,4.3,2.720833333333333,2.75,90.375,91,16.25,10,11.416666666666666,11,20.033333333333335,19.3,101.7375,101.89,26,26,-5,-5
2012,12,25,2012-12-25,3.15,3.1500000000000004,0.7916666666666667,1,84.875,89,10.166666666666666,10,16.875,15,23.304166666666667,24.1,100.78583333333333,100.535,26,26,-5,-5
2012,12,26,2012-12-26,4.470833333333333,4.699999999999999,3.4791666666666665,3.65,93.20833333333333,93,10.958333333333334,10,10.625,11,16.054166666666667,19.3,100.80416666666666,100.8,26,26,-5,-5
2012,12,27,2012-12-27,4.358333333333333,4.5,3.2375,3.3499999999999996,92.45833333333333,93,14.833333333333334,10,9.208333333333334,9,16.429166666666667,17.700000000000003,101.80083333333333,101.91,26,26,-5,-5
2012,12,28,2012-12-28,4.941666666666666,4.95,3.691666666666667,3.8,91.58333333333333,92,11.083333333333334,9,8.125,7,16.96666666666667,14.5,102.05916666666667,102.055,26,26,-5,-5
2012,12,29,2012-12-29,4.116666666666666,4.35,3.1916666666666664,3.55,93.875,94,13.166666666666666,12,5.708333333333333,6,13.016666666666666,12.9,102.18916666666667,102.17,26,26,-5,-5
2012,12,30,2012-12-30,1.4791666666666665,1.15,0.04583333333333335,-0.05,90.41666666666667,92.5,12.916666666666666,12,5.916666666666667,6.5,20.383333333333333,24.1,102.565,102.57,26,26,-4.666666666666667,-5
2012,12,31,2012-12-31,1.3875,1.1,-0.15000000000000002,-0.45,89.5,90,18.583333333333332,15.5,8.041666666666666,9,21.629166666666666,24.1,102.73458333333333,102.73,26,26,-4.875,-5
2013,1,1,2013-01-01,-0.3208333333333334,0,-1.0916666666666668,-0.9,94.45833333333333,94,12.875,12.5,5.208333333333333,6,2.2416666666666667,0.8,103.15291666666667,103.18,26,26,-4.625,-5
2013,1,2,2013-01-02,0.42499999999999993,0.1,-1.2625,-1.15,88.75,91.5,14.916666666666666,14,4.958333333333333,5,35.36666666666667,32.2,102.58,102.6,26,26,-4.75,-5
2013,1,3,2013-01-03,1.2124999999999997,2.15,-0.9541666666666667,-0.25,86.08333333333333,89,10.625,10,6.333333333333333,6,32.7375,32.2,102.0675,102.035,26,26,-4.791666666666667,-5
2013,1,4,2013-01-04,4.516666666666667,4.65,3.816666666666667,3.9,95.29166666666667,95,10.291666666666666,10,8.291666666666666,9,11.316666666666666,8.05,102.38958333333333,102.41,26,26,-5,-5
2013,1,5,2013-01-05,5.05,5.05,4.141666666666667,4.25,94,95,11.25,9.5,11,11,21.366666666666667,24.1,102.01958333333333,102.08500000000001,26,26,-5,-5
2013,1,6,2013-01-06,5.0125,5.35,4.341666666666667,4.55,95.625,97,10.5,9,15.75,17,18.3,16.1,101.81208333333333,101.86500000000001,26,26,-5,-5
2013,1,7,2013-01-07,4.366666666666666,4.5,3.716666666666667,3.95,95.54166666666667,96,14.875,8,18.458333333333332,20.5,18.425,17.700000000000003,101.25875,101.235,26,26,-5,-5
2013,1,8,2013-01-08,4.295833333333333,4.05,3.7916666666666665,3.5,96.66666666666667,96.5,9.416666666666666,9,18.083333333333332,19.5,15.3625,11.3,101.19791666666667,101.32,26,26,-5,-5
2013,1,9,2013-01-09,5.845833333333333,6.449999999999999,2.875,3.1,81.41666666666667,80.5,17.625,18.5,12.083333333333334,9,30.183333333333334,32.2,100.59083333333334,100.49,26,26,-5,-5
2013,1,10,2013-01-10,2.75,3,-0.19999999999999993,0.5,81.29166666666667,81,20.833333333333332,27.5,11.75,9,30.433333333333334,28.150000000000002,101.74125000000001,101.82499999999999,26,26,-4.958333333333333,-5
2013,1,11,2013-01-11,-0.40833333333333344,-0.6,-5.095833333333333,-5.45,71.25,72.5,18.166666666666668,14,5.833333333333333,5,37.891666666666666,32.2,102.52666666666667,102.63499999999999,26,26,-4.916666666666667,-5
2013,1,12,2013-01-12,-1.5541666666666665,-2.45,-4.645833333333333,-4.55,79.83333333333333,83,13.75,10,7.333333333333333,7,36.208333333333336,32.2,102.90541666666667,102.945,26,26,-5.583333333333333,-5
2013,1,13,2013-01-13,-2.2291666666666665,-1.8,-5.2375,-5,80.20833333333333,79.5,10.041666666666666,10,8.916666666666666,9,38.90833333333333,32.2,103.16416666666666,103.16,26,26,-6,-5.5
2013,1,14,2013-01-14,0.2958333333333332,0.2,-1.2750000000000001,-0.55,89.45833333333333,94,8.541666666666666,9,10.416666666666666,11,13.595833333333333,12.9,103.30583333333334,103.27000000000001,26,26,-4.458333333333333,-5
2013,1,15,2013-01-15,1.8958333333333333,1.2,-0.48333333333333334,-0.4,84.625,89,12.916666666666666,14,2.2083333333333335,0,23.900000000000002,24.1,103.86208333333333,103.91,26,26,-5,-5
2013,1,16,2013-01-16,1.4625,1.5,-1.3333333333333333,-1.3,81.91666666666667,83,13.791666666666666,11,5.916666666666667,6,23.700000000000003,24.1,103.70791666666666,103.745,26,26,-4.916666666666667,-5
2013,1,17,2013-01-17,0.4916666666666667,-0.3,-1.1874999999999998,-1.4,88.83333333333333,92,14.25,14,3.9583333333333335,5,37.55,40.25,102.97875,103.07,26,26,-4.833333333333333,-5
2013,1,18,2013-01-18,1.2166666666666666,1,-0.03333333333333335,0.15,91.41666666666667,92.5,20,14,5.458333333333333,6,31.966666666666665,32.2,102.6225,102.63,26,26,-4.708333333333333,-5
2013,1,19,2013-01-19,1.2541666666666664,0.8500000000000001,0.4291666666666668,0.35,94.20833333333333,94.5,19.166666666666668,12,9.166666666666666,9,13.941666666666668,11.25,102.84333333333333,102.84,26,26,-4.416666666666667,-5
2013,1,20,2013-01-20,2.0416666666666665,2.4,1.3708333333333331,2,95.29166666666667,96,25.958333333333332,30,7.958333333333333,8,12.195833333333335,12.9,102.7975,102.89,26,26,-4.958333333333333,-5
2013,1,21,2013-01-21,0.9541666666666666,1,0.5,0.5,96.66666666666667,96,15.958333333333334,14,3.125,4,0.4,0.2,102.29916666666666,102.33,26,26,-5,-5
2013,1,22,2013-01-22,0.7458333333333333,1.2,-0.4374999999999999,0.30000000000000004,92,94,15.208333333333334,14,3.7916666666666665,4,24.212499999999995,28.150000000000002,101.74166666666666,101.84,26,26,-4.458333333333333,-5
2013,1,23,2013-01-23,4.383333333333334,4.15,3.05,3.2,91.125,92.5,12.541666666666666,12.5,6.875,7,16.758333333333333,16.1,101.2275,101.2,26,26,-5,-5
2013,1,24,2013-01-24,4.758333333333334,4.45,3.0625,3,89.08333333333333,91,11.75,9.5,14.458333333333334,18,14.808333333333334,12.9,101.93458333333334,101.935,26,26,-5,-5
2013,1,25,2013-01-25,5.958333333333333,5.3,3.9291666666666667,3.95,87.16666666666667,87.5,9.5,9,13.875,13,20.179166666666667,24.1,101.51916666666666,101.58,26,26,-5,-5
2013,1,26,2013-01-26,4.9,5,2.6125,2.6,85.04166666666667,85,10.666666666666666,10.5,13.458333333333334,13,20.166666666666668,19.3,101.265,101.24,26,26,-5,-5
2013,1,27,2013-01-27,4.2375,3.95,2.75,2.6500000000000004,90.08333333333333,91,10.875,9.5,8.083333333333334,7,14.345833333333333,16.1,101.48916666666666,101.52,26,26,-5,-5
2013,1,28,2013-01-28,4.6875,4.8,2,2.05,82.75,81.5,25.541666666666668,27,15.875,14,21.76666666666667,24.1,101.52583333333334,101.50999999999999,26,26,-5,-5
2013,1,29,2013-01-29,5.375,5.25,3.1916666666666664,3.3499999999999996,85.83333333333333,85.5,17.208333333333332,13.5,12.666666666666666,9,19.633333333333333,19.3,102.2775,102.47,26,26,-5,-5
2013,1,30,2013-01-30,5.525,5.65,4.266666666666667,4.35,91.625,91.5,24.083333333333332,26,5.916666666666667,6.5,11.895833333333334,12.9,102.72833333333334,102.78,26,26,-5,-5
2013,1,31,2013-01-31,7.120833333333334,7,5.866666666666667,5.75,91.75,92,14.541666666666666,11,9.208333333333334,9,8.933333333333334,8.05,102.61333333333333,102.625,26,26,-5,-5
2013,2,1,2013-02-01,6.545833333333333,6.35,4.75,4.9,88.58333333333333,91,26.75,28,7.916666666666667,8,15.233333333333334,16.1,102.91708333333334,102.975,26,26,-5,-5
2013,2,2,2013-02-02,3.6375,4.05,2.2583333333333333,3,90.70833333333333,91,23.625,31,6.5,6.5,9.541666666666668,6.4,102.66875,102.63499999999999,26,26,-5,-5
2013,2,3,2013-02-03,5.104166666666667,4.9,3.65,3.6500000000000004,90.33333333333333,91,8.75,9,11,11,5.333333333333333,4.8,102.40375,102.445,26,26,-5,-5
2013,2,4,2013-02-04,6.720833333333333,6.6,4.229166666666667,4.3,84.16666666666667,86.5,11.541666666666666,11,14.041666666666666,13,20.508333333333333,24.1,101.77791666666667,101.91499999999999,26,26,-5,-5
2013,2,5,2013-02-05,7.108333333333333,7.1,4.1,4.35,81.29166666666667,80.5,12.958333333333334,13.5,18.333333333333332,17,22.566666666666666,24.1,100.855,100.86,26,26,-5,-5
2013,2,6,2013-02-06,6.825,6.95,3.3041666666666667,3.3,78.29166666666667,78,13.125,13,23.375,23,22.1,24.1,101.24625,101.295,26,26,-5,-5
2013,2,7,2013-02-07,6.604166666666667,6.8,1.0166666666666666,0.6,68,71,14.833333333333334,14,17,15,31.770833333333336,24.1,101.47708333333334,101.64500000000001,26,26,-5,-5
2013,2,8,2013-02-08,3.5708333333333333,4.45,0.1374999999999999,0.45,78.45833333333333,78.5,15.708333333333334,14,3.5833333333333335,4,29.500000000000004,32.2,102.47833333333334,102.505,26,26,-5,-5
2013,2,9,2013-02-09,4.675,4.5,1.5541666666666667,1.55,80.16666666666667,81,17.75,13,5.083333333333333,6,17.495833333333334,19.3,102.56083333333333,102.535,26,26,-5,-5
2013,2,10,2013-02-10,3.4833333333333334,3.95,0.4041666666666668,0.2,80.66666666666667,83,15.958333333333334,14,5.333333333333333,7,24.837500000000002,24.1,102.78041666666667,102.80000000000001,26,26,-4.916666666666667,-5
2013,2,11,2013-02-11,5.325,5.4,3.2708333333333335,3.25,86.45833333333333,87,8.916666666666666,9,8,9,9.25,8.85,102.66541666666667,102.67,26,26,-5,-5
2013,2,12,2013-02-12,7.133333333333334,7.35,4.225,4.1,81.875,81.5,11.666666666666666,13,13.083333333333334,11,14.304166666666667,16.1,102.57249999999999,102.66,26,26,-5,-5
2013,2,13,2013-02-13,6.604166666666667,6.699999999999999,2.558333333333333,2.45,75.54166666666667,76.5,20.5,22,6.625,7,29.5,32.2,102.82583333333334,102.93,26,26,-5,-5
2013,2,14,2013-02-14,6.1125,6.1,3.3833333333333333,3.7,82.70833333333333,83,10.208333333333334,10,8.875,9,18.76666666666667,19.3,103.38333333333333,103.44,26,26,-5,-5
2013,2,15,2013-02-15,6.158333333333333,6.1,3.3916666666666666,3.75,82.58333333333333,85,23.25,29,8.541666666666666,7,36.21666666666667,48.3,102.95916666666666,103.08000000000001,26,26,-5,-5
2013,2,16,2013-02-16,7.329166666666667,6.65,3.558333333333333,3.7,77.45833333333333,78.5,21.916666666666668,25,12.666666666666666,9,20.90416666666667,21.700000000000003,101.91458333333334,101.9,26,26,-5,-5
2013,2,17,2013-02-17,5.6125,5.800000000000001,0.4,0.5,69.20833333333333,70,23.125,27,14.833333333333334,11,30.175000000000004,32.2,102.18583333333333,102.185,26,26,-5,-5
2013,2,18,2013-02-18,4.525,4.4,0.7583333333333334,0.75,76.54166666666667,75.5,9.083333333333334,9,14.333333333333334,15,17.225,17.700000000000003,101.33375,101.36,26,26,-5,-5
2013,2,19,2013-02-19,4.9625,4.5,0.6583333333333333,0.55,73.91666666666667,75,21.5,25,15.541666666666666,13,41.24166666666666,48.3,101.07291666666667,101.065,26,26,-5,-5
2013,2,20,2013-02-20,3.4250000000000003,3.8,0.20416666666666664,1,79.58333333333333,80.5,8.5,9,13.583333333333334,15,22.408333333333335,19.3,101.59,101.595,26,26,-5,-5
2013,2,21,2013-02-21,5.5125,5.85,1.7333333333333334,1.6,76.79166666666667,76,12.708333333333334,11.5,14.75,15,21.366666666666667,24.1,101.45583333333333,101.44,26,26,-5,-5
2013,2,22,2013-02-22,6.083333333333333,5.9,1.6083333333333332,2.05,73.625,76,17.541666666666668,17,24.541666666666668,25,20.054166666666667,19.3,100.68625,100.58,26,26,-5,-5
2013,2,23,2013-02-23,5.125,6.55,-0.23749999999999993,-0.4,68.875,67,22.083333333333332,26,18.166666666666668,16,31.525000000000002,32.2,101.8725,101.995,26,26,-5,-5
2013,2,24,2013-02-24,5.5,5.45,1.775,2.05,77,77,10.541666666666666,10,18.875,19,14.958333333333334,12.9,102.17791666666666,102.39500000000001,26,26,-5,-5
2013,2,25,2013-02-25,6.558333333333334,6.35,0.9375000000000002,1.5,67.66666666666667,70.5,23.375,27,30.333333333333332,29,21.645833333333336,21.700000000000003,101.37708333333333,101.28,26,26,-5,-5
2013,2,26,2013-02-26,4.395833333333333,4,-0.020833333333333304,0.5,73.16666666666667,75,10.958333333333334,9.5,21.208333333333332,20,21.304166666666667,19.3,102.38541666666667,102.45,26,26,-5,-5
2013,2,27,2013-02-27,4.370833333333334,4,0.7583333333333333,1.05,77.66666666666667,79.5,8.833333333333334,9.5,11.958333333333334,11,23.1,24.1,102.45625,102.525,26,26,-5,-5
2013,2,28,2013-02-28,4.616666666666666,4.65,1.6541666666666668,1.45,81.08333333333333,81.5,8.916666666666666,9,12.708333333333334,11,17.387500000000003,17.700000000000003,102.34375,102.32,26,26,-5,-5
2013,3,1,2013-03-01,9.316666666666666,9.8,6.6875,6.9,83.54166666666667,84.5,12.333333333333334,13,19.083333333333332,19,15.495833333333334,16.1,102.33583333333334,102.34,26,26,-5,-5
2013,3,2,2013-03-02,8.141666666666667,9.1,4.870833333333334,6.75,80.04166666666667,83,20.083333333333332,16.5,23.708333333333332,19,15.883333333333335,14.5,101.89625,101.895,26,26,-5,-5
